transaction_product_id,transaction_id,product_name,product_category
870,139791,Mobile Top Up,Digital Goods
871,190518,Marketplace,E-Commerce
872,153974,Restaurant,Food
873,110312,Education Payment,Education
874,129563,Education Payment,Education
875,50040,Bill Payment,Utilities
876,90509,Streaming,Entertainment
877,27104,Mobile Top Up,Digital Goods
878,71441,Food Delivery,Food
879,160259,Mobile Top Up,Digital Goods
880,155922,Marketplace,E-Commerce
881,156926,Other,Other
882,127777,Food Delivery,Food
883,95467,Restaurant,Food
884,148193,Mobile Top Up,Digital Goods
885,108982,Streaming,Entertainment
886,36510,Healthcare,Healthcare
887,137124,Marketplace,E-Commerce
888,66895,Digital Subscription,Entertainment
889,160735,Mobile Top Up,Digital Goods
890,120011,Internet Package,Digital Goods
891,51451,Digital Subscription,Entertainment
892,62266,Online Shopping,E-Commerce
893,191132,Transportation,Transport
894,111472,Convenience Store,Retail
895,171988,Mobile Top Up,Digital Goods
896,69093,Convenience Store,Retail
897,27097,Ride Hailing,Transport
898,67733,Internet Package,Digital Goods
899,10075,Restaurant,Food
900,67939,Ride Hailing,Transport
901,108601,Streaming,Entertainment
902,121200,Bill Payment,Utilities
903,196249,Travel,Travel
904,144219,Electricity Token,Utilities
905,129326,University Payment,Education
906,151470,Marketplace,E-Commerce
907,134292,School Payment,Education
908,111628,Convenience Store,Retail
909,42507,Other,Other
910,160747,School Payment,Education
911,47674,Ride Hailing,Transport
912,4478,Restaurant,Food
913,53013,Internet Package,Digital Goods
914,147161,Internet Package,Digital Goods
915,2911,Healthcare,Healthcare
916,52577,School Payment,Education
917,12153,Healthcare,Healthcare
918,196890,Bill Payment,Utilities
919,189540,Convenience Store,Retail
920,190879,University Payment,Education
921,93025,Transportation,Transport
922,175811,Convenience Store,Retail
923,2965,Gaming Voucher,Entertainment
924,150216,Convenience Store,Retail
925,128732,Restaurant,Food
926,2647,Streaming,Entertainment
927,73462,Food Delivery,Food
928,100698,Ride Hailing,Transport
929,157325,Ride Hailing,Transport
930,119692,Healthcare,Healthcare
931,22261,Food Delivery,Food
932,86047,Restaurant,Food
933,196351,Streaming,Entertainment
934,90554,Mobile Top Up,Digital Goods
935,89777,Transportation,Transport
936,100031,School Payment,Education
937,67587,Online Shopping,E-Commerce
938,45874,Education Payment,Education
939,160408,Online Shopping,E-Commerce
940,135449,Mobile Top Up,Digital Goods
941,154328,Online Shopping,E-Commerce
942,106411,Mobile Top Up,Digital Goods
943,138701,Healthcare,Healthcare
944,68310,Ride Hailing,Transport
945,71746,Transportation,Transport
946,150253,Online Shopping,E-Commerce
947,143224,Other,Other
948,142868,Online Shopping,E-Commerce
949,64432,Streaming,Entertainment
950,33747,Food Delivery,Food
951,146753,Convenience Store,Retail
952,60451,School Payment,Education
953,51001,Digital Subscription,Entertainment
954,60574,Education Payment,Education
955,109839,University Payment,Education
956,138917,Streaming,Entertainment
957,2465,Internet Package,Digital Goods
958,143039,Online Shopping,E-Commerce
959,93321,Healthcare,Healthcare
960,111392,Transportation,Transport
961,118546,Healthcare,Healthcare
962,143877,Travel,Travel
963,173352,Healthcare,Healthcare
964,18018,Food Delivery,Food
965,49958,Ride Hailing,Transport
966,191246,Mobile Top Up,Digital Goods
967,190664,Bill Payment,Utilities
968,179498,Digital Subscription,Entertainment
969,136459,University Payment,Education
970,75082,Transportation,Transport
971,158567,Mobile Top Up,Digital Goods
972,59903,University Payment,Education
973,121632,Marketplace,E-Commerce
974,9690,Digital Subscription,Entertainment
975,116747,Streaming,Entertainment
976,144845,Marketplace,E-Commerce
977,26532,Electricity Token,Utilities
978,163564,Travel,Travel
979,78290,Electricity Token,Utilities
980,166302,Restaurant,Food
981,5206,Marketplace,E-Commerce
982,17657,School Payment,Education
983,198067,Gaming Voucher,Entertainment
984,146425,Online Shopping,E-Commerce
985,333,Internet Package,Digital Goods
986,177716,Mobile Top Up,Digital Goods
987,92321,Transportation,Transport
988,166624,Internet Package,Digital Goods
989,33886,School Payment,Education
990,25885,University Payment,Education
991,77098,Online Shopping,E-Commerce
992,94833,Streaming,Entertainment
993,82198,Travel,Travel
994,146304,Restaurant,Food
995,84578,Restaurant,Food
996,66758,Food Delivery,Food
997,16170,Gaming Voucher,Entertainment
998,190526,Bill Payment,Utilities
999,138406,Digital Subscription,Entertainment
1000,173444,Electricity Token,Utilities
1001,7143,Electricity Token,Utilities
1002,156862,Restaurant,Food
1003,198185,Online Shopping,E-Commerce
1004,87455,Electricity Token,Utilities
1005,43554,Other,Other
1006,163127,Online Shopping,E-Commerce
1007,102000,Restaurant,Food
1008,191165,Restaurant,Food
1009,38853,Travel,Travel
1010,114206,Travel,Travel
1011,136021,Marketplace,E-Commerce
1012,159062,Other,Other
1013,52201,Digital Subscription,Entertainment
1014,55835,Restaurant,Food
1015,85112,Convenience Store,Retail
1016,199751,Online Shopping,E-Commerce
1017,47895,Education Payment,Education
1018,90732,Mobile Top Up,Digital Goods
1019,71919,Electricity Token,Utilities
1020,105235,Education Payment,Education
1021,157479,Restaurant,Food
1022,49525,Gaming Voucher,Entertainment
1023,30133,Bill Payment,Utilities
1024,182977,Healthcare,Healthcare
1025,156835,School Payment,Education
1026,174083,Healthcare,Healthcare
1027,172377,Streaming,Entertainment
1028,126438,Internet Package,Digital Goods
1029,199399,Online Shopping,E-Commerce
1030,189915,Online Shopping,E-Commerce
1031,33873,Ride Hailing,Transport
1032,165506,Marketplace,E-Commerce
1033,65020,Marketplace,E-Commerce
1034,60206,Electricity Token,Utilities
1035,69864,School Payment,Education
1036,31591,Bill Payment,Utilities
1037,43718,Restaurant,Food
1038,196029,Education Payment,Education
1039,158821,Internet Package,Digital Goods
1040,164292,University Payment,Education
1041,51826,Bill Payment,Utilities
1042,133822,Travel,Travel
1043,30186,Marketplace,E-Commerce
1044,10941,Restaurant,Food
1045,156033,Bill Payment,Utilities
1046,131454,Healthcare,Healthcare
1047,145138,Mobile Top Up,Digital Goods
1048,108647,Convenience Store,Retail
1049,2105,Online Shopping,E-Commerce
1050,192401,School Payment,Education
1051,155636,Other,Other
1052,66232,School Payment,Education
1053,64048,Healthcare,Healthcare
1054,143726,Mobile Top Up,Digital Goods
1055,179582,School Payment,Education
1056,8910,Online Shopping,E-Commerce
1057,14730,Online Shopping,E-Commerce
1058,137844,Convenience Store,Retail
1059,27252,Bill Payment,Utilities
1060,150679,Healthcare,Healthcare
1061,3426,Food Delivery,Food
1062,106932,Transportation,Transport
1063,10504,Mobile Top Up,Digital Goods
1064,91149,Convenience Store,Retail
1065,4670,Marketplace,E-Commerce
1066,16710,Gaming Voucher,Entertainment
1067,60167,Electricity Token,Utilities
1068,160074,Other,Other
1069,109492,Restaurant,Food
1070,195062,Marketplace,E-Commerce
1071,111091,Other,Other
1072,66846,Marketplace,E-Commerce
1073,190641,Food Delivery,Food
1074,111327,Other,Other
1075,155063,Internet Package,Digital Goods
1076,102257,Other,Other
1077,54725,Healthcare,Healthcare
1078,69491,Convenience Store,Retail
1079,71516,Marketplace,E-Commerce
1080,114238,Streaming,Entertainment
1081,21676,Travel,Travel
1082,179372,Online Shopping,E-Commerce
1083,143118,Mobile Top Up,Digital Goods
1084,51857,Food Delivery,Food
1085,133218,Transportation,Transport
1086,149122,Healthcare,Healthcare
1087,76987,Streaming,Entertainment
1088,114322,Other,Other
1089,50100,Transportation,Transport
1090,5121,Education Payment,Education
1091,117012,Convenience Store,Retail
1092,1134,Online Shopping,E-Commerce
1093,67852,Streaming,Entertainment
1094,126774,Online Shopping,E-Commerce
1095,41369,Restaurant,Food
1096,67832,Healthcare,Healthcare
1097,69804,Online Shopping,E-Commerce
1098,14675,Education Payment,Education
1099,131137,Travel,Travel
1100,116421,Education Payment,Education
1101,51,Gaming Voucher,Entertainment
1102,19281,Electricity Token,Utilities
1103,160725,Gaming Voucher,Entertainment
1104,186129,Electricity Token,Utilities
1105,69337,Bill Payment,Utilities
1106,175188,Ride Hailing,Transport
1107,60794,University Payment,Education
1108,178374,Mobile Top Up,Digital Goods
1109,164217,Streaming,Entertainment
1110,83879,Healthcare,Healthcare
1111,52638,Restaurant,Food
1112,151756,Marketplace,E-Commerce
1113,112769,Electricity Token,Utilities
1114,109469,Electricity Token,Utilities
1115,92397,Healthcare,Healthcare
1116,156918,Mobile Top Up,Digital Goods
1117,41628,Food Delivery,Food
1118,32955,Online Shopping,E-Commerce
1119,89893,Marketplace,E-Commerce
1120,146824,Convenience Store,Retail
1121,154883,Ride Hailing,Transport
1122,191823,Streaming,Entertainment
1123,93537,Transportation,Transport
1124,145899,Mobile Top Up,Digital Goods
1125,116043,Digital Subscription,Entertainment
1126,5569,Transportation,Transport
1127,109893,Streaming,Entertainment
1128,119634,Education Payment,Education
1129,18916,Travel,Travel
1130,91533,Streaming,Entertainment
1131,137537,Internet Package,Digital Goods
1132,136817,School Payment,Education
1133,146967,Education Payment,Education
1134,132607,University Payment,Education
1135,41313,Internet Package,Digital Goods
1136,27278,Bill Payment,Utilities
1137,198727,Healthcare,Healthcare
1138,3339,School Payment,Education
1139,169702,Gaming Voucher,Entertainment
1140,142462,Streaming,Entertainment
1141,74744,School Payment,Education
1142,4593,Other,Other
1143,114618,Food Delivery,Food
1144,86524,Internet Package,Digital Goods
1145,176413,Mobile Top Up,Digital Goods
1146,68538,Marketplace,E-Commerce
1147,84453,Digital Subscription,Entertainment
1148,61247,Mobile Top Up,Digital Goods
1149,32700,Transportation,Transport
1150,197344,Other,Other
1151,122940,Ride Hailing,Transport
1152,59050,Ride Hailing,Transport
1153,163043,Streaming,Entertainment
1154,154787,Other,Other
1155,92025,School Payment,Education
1156,197335,Gaming Voucher,Entertainment
1157,74137,Healthcare,Healthcare
1158,111249,Online Shopping,E-Commerce
1159,162653,Restaurant,Food
1160,167376,Food Delivery,Food
1161,138011,Restaurant,Food
1162,93192,Travel,Travel
1163,48930,School Payment,Education
1164,143496,Marketplace,E-Commerce
1165,3148,Transportation,Transport
1166,76426,Ride Hailing,Transport
1167,76087,Marketplace,E-Commerce
1168,96730,Bill Payment,Utilities
1169,146633,Food Delivery,Food
1170,133888,Marketplace,E-Commerce
1171,100913,Food Delivery,Food
1172,117041,Transportation,Transport
1173,41232,Digital Subscription,Entertainment
1174,105189,Marketplace,E-Commerce
1175,5192,Transportation,Transport
1176,127368,Online Shopping,E-Commerce
1177,129426,School Payment,Education
1178,56022,Other,Other
1179,52188,Healthcare,Healthcare
1180,23757,Digital Subscription,Entertainment
1181,79831,Mobile Top Up,Digital Goods
1182,56450,Electricity Token,Utilities
1183,114554,Electricity Token,Utilities
1184,105372,Digital Subscription,Entertainment
1185,41315,Bill Payment,Utilities
1186,71285,Streaming,Entertainment
1187,127066,Electricity Token,Utilities
1188,141669,School Payment,Education
1189,69511,Gaming Voucher,Entertainment
1190,128452,Other,Other
1191,164765,Internet Package,Digital Goods
1192,141743,Restaurant,Food
1193,151011,Gaming Voucher,Entertainment
1194,57445,Gaming Voucher,Entertainment
1195,130644,Streaming,Entertainment
1196,6788,Travel,Travel
1197,131787,Electricity Token,Utilities
1198,184344,Internet Package,Digital Goods
1199,94321,Digital Subscription,Entertainment
1200,166086,Gaming Voucher,Entertainment
1201,108867,Ride Hailing,Transport
1202,184892,Transportation,Transport
1203,71150,University Payment,Education
1204,152662,Transportation,Transport
1205,99100,Travel,Travel
1206,62138,Marketplace,E-Commerce
1207,62660,Bill Payment,Utilities
1208,132723,Travel,Travel
1209,128562,Education Payment,Education
1210,70212,Electricity Token,Utilities
1211,9087,School Payment,Education
1212,124644,Transportation,Transport
1213,28048,Ride Hailing,Transport
1214,135164,Gaming Voucher,Entertainment
1215,136531,Internet Package,Digital Goods
1216,93775,Digital Subscription,Entertainment
1217,13284,Internet Package,Digital Goods
1218,195998,Convenience Store,Retail
1219,168533,Gaming Voucher,Entertainment
1220,26581,Restaurant,Food
1221,181,Restaurant,Food
1222,102390,Transportation,Transport
1223,3657,Marketplace,E-Commerce
1224,192673,University Payment,Education
1225,151568,Food Delivery,Food
1226,114650,School Payment,Education
1227,111383,Food Delivery,Food
1228,66805,Convenience Store,Retail
1229,196759,Ride Hailing,Transport
1230,51185,University Payment,Education
1231,116130,Other,Other
1232,56635,Food Delivery,Food
1233,112877,University Payment,Education
1234,181701,Gaming Voucher,Entertainment
1235,24478,Internet Package,Digital Goods
1236,103564,University Payment,Education
1237,33995,Education Payment,Education
1238,81010,Travel,Travel
1239,173202,Internet Package,Digital Goods
1240,73695,Streaming,Entertainment
1241,171086,Streaming,Entertainment
1242,59250,School Payment,Education
1243,101424,Convenience Store,Retail
1244,80285,Online Shopping,E-Commerce
1245,48787,University Payment,Education
1246,98068,Restaurant,Food
1247,83859,Streaming,Entertainment
1248,35423,University Payment,Education
1249,173348,Streaming,Entertainment
1250,93689,Mobile Top Up,Digital Goods
1251,127827,Digital Subscription,Entertainment
1252,60782,Transportation,Transport
1253,41436,Restaurant,Food
1254,34911,Online Shopping,E-Commerce
1255,174441,Convenience Store,Retail
1256,195383,Online Shopping,E-Commerce
1257,109942,University Payment,Education
1258,110213,Education Payment,Education
1259,73776,University Payment,Education
1260,109152,Internet Package,Digital Goods
1261,122635,Internet Package,Digital Goods
1262,32794,Convenience Store,Retail
1263,193785,Convenience Store,Retail
1264,40592,Internet Package,Digital Goods
1265,49367,Bill Payment,Utilities
1266,1239,Ride Hailing,Transport
1267,45956,Healthcare,Healthcare
1268,182676,Healthcare,Healthcare
1269,161463,Food Delivery,Food
1270,7210,Marketplace,E-Commerce
1271,131772,Travel,Travel
1272,158362,Mobile Top Up,Digital Goods
1273,128839,Restaurant,Food
1274,77999,Other,Other
1275,123946,Mobile Top Up,Digital Goods
1276,184627,Healthcare,Healthcare
1277,102441,Food Delivery,Food
1278,70423,Food Delivery,Food
1279,131420,Other,Other
1280,41137,School Payment,Education
1281,146890,Online Shopping,E-Commerce
1282,95278,Education Payment,Education
1283,149331,Mobile Top Up,Digital Goods
1284,33915,Gaming Voucher,Entertainment
1285,174431,Gaming Voucher,Entertainment
1286,18607,Education Payment,Education
1287,194835,Marketplace,E-Commerce
1288,2260,Education Payment,Education
1289,37388,University Payment,Education
1290,30246,Marketplace,E-Commerce
1291,120187,Travel,Travel
1292,188848,Travel,Travel
1293,128142,Convenience Store,Retail
1294,127344,Education Payment,Education
1295,148650,Digital Subscription,Entertainment
1296,1975,Mobile Top Up,Digital Goods
1297,4978,Travel,Travel
