fee_id,transaction_id,fee_percentage,fee_amount
1017,47895,1.0,897.71
1018,90732,1.0,1598.59
1019,71919,0.5,984.63
1020,105235,0.5,1764.42
1021,157479,0.5,168.36
1022,49525,1.0,751.59
1023,30133,0.5,4682.82
1024,182977,1.0,390.61
1025,156835,1.0,1276.83
1026,174083,0.5,1556.19
1027,172377,1.0,2400.73
1028,126438,0.5,536.37
1029,199399,1.0,2621.85
1030,189915,0.5,2342.88
1031,33873,1.0,2223.43
1032,165506,0.5,3893.85
1033,65020,0.5,2835.77
1034,60206,1.0,1618.16
1035,69864,1.0,2359.65
1036,31591,1.0,1525.9
1037,43718,0.5,3245.29
1038,196029,0.5,632.26
1039,158821,0.5,3341.56
1040,164292,1.0,1034.19
1041,51826,1.0,1348.81
1042,133822,0.5,2915.02
1043,30186,1.0,4142.24
1044,10941,1.0,3542.49
1045,156033,1.0,994.19
1046,131454,1.0,1022.59
1047,145138,0.5,3512.96
1048,108647,1.0,599.89
1049,2105,0.5,1494.3
1050,192401,1.0,3135.72
1051,155636,0.5,1505.41
1052,66232,1.0,1141.08
1053,64048,0.5,387.48
1054,143726,1.0,618.36
1055,179582,1.0,3036.16
1056,8910,0.5,13399.16
1057,14730,0.5,2280.06
1058,137844,1.0,985.08
1059,27252,1.0,4151.11
1060,150679,1.0,1941.74
1061,3426,0.5,1849.89
1062,106932,1.0,1922.95
1063,10504,0.5,1248.47
1064,91149,0.5,1846.15
1065,4670,0.5,1353.83
1066,16710,0.5,886.26
1067,60167,0.5,649.58
1068,160074,1.0,1087.56
1069,109492,1.0,2645.37
1070,195062,1.0,1935.46
1071,111091,0.5,327.19
1072,66846,0.5,726.75
1073,190641,0.5,562.16
1074,111327,0.5,3118.07
1075,155063,1.0,992.25
1076,102257,1.0,314.15
1077,54725,1.0,2844.07
1078,69491,1.0,1017.22
1079,71516,1.0,2207.81
1080,114238,1.0,1039.13
1081,21676,1.0,2179.32
1082,179372,0.5,1338.37
1083,143118,0.5,1944.65
1084,51857,1.0,1014.72
1085,133218,1.0,765.8
1086,149122,1.0,2383.03
1087,76987,1.0,559.0
1088,114322,1.0,3997.76
1089,50100,1.0,4006.92
1090,5121,1.0,3071.18
1091,117012,0.5,1056.31
1092,1134,1.0,2443.41
1093,67852,1.0,493.32
1094,126774,1.0,907.51
1095,41369,1.0,4696.04
1096,67832,0.5,3785.67
1097,69804,1.0,2543.46
1098,14675,1.0,702.13
1099,131137,1.0,1481.18
1100,116421,0.5,1142.76
1101,51,1.0,4337.59
1102,19281,1.0,1850.1
1103,160725,1.0,650.85
1104,186129,1.0,1730.62
1105,69337,0.5,1470.87
1106,175188,0.5,485.2
1107,60794,0.5,8679.29
1108,178374,0.5,594.51
1109,164217,0.5,1031.29
1110,83879,0.5,2349.74
1111,52638,1.0,798.54
1112,151756,0.5,1504.22
1113,112769,1.0,556.21
1114,109469,0.5,912.28
1115,92397,1.0,1568.68
1116,156918,0.5,792.11
1117,41628,0.5,1263.12
1118,32955,0.5,2506.64
1119,89893,1.0,3097.43
1120,146824,1.0,411.39
1121,154883,0.5,1762.4
1122,191823,0.5,706.9
1123,93537,0.5,4445.32
1124,145899,1.0,2416.72
1125,116043,1.0,292.19
1126,5569,0.5,5087.37
1127,109893,0.5,511.38
1128,119634,1.0,1783.75
1129,18916,1.0,916.74
1130,91533,0.5,489.88
1131,137537,0.5,318.62
1132,136817,1.0,2975.08
1133,146967,1.0,1407.36
1134,132607,1.0,2090.43
1135,41313,1.0,2473.72
1136,27278,1.0,2312.81
1137,198727,0.5,412.44
1138,3339,1.0,2769.12
1139,169702,1.0,2060.66
1140,142462,0.5,4888.31
1141,74744,1.0,564.87
1142,4593,1.0,620.94
1143,114618,0.5,1137.63
1144,86524,0.5,2909.36
1145,176413,1.0,4679.81
1146,68538,0.5,2046.02
1147,84453,1.0,907.28
1148,61247,1.0,1539.07
1149,32700,0.5,1592.06
1150,197344,1.0,976.46
1151,122940,1.0,1591.89
1152,59050,1.0,4047.43
1153,163043,1.0,593.57
1154,154787,1.0,3066.11
1155,92025,1.0,1682.89
1156,197335,1.0,954.15
1157,74137,1.0,578.63
1158,111249,0.5,1728.13
1159,162653,0.5,456.05
1160,167376,0.5,1952.08
1161,138011,0.5,2471.23
1162,93192,1.0,1390.76
1163,48930,0.5,3185.71
1164,143496,1.0,1418.0
1165,3148,1.0,2151.65
1166,76426,0.5,2627.44
1167,76087,0.5,2096.25
1168,96730,1.0,1040.09
1169,146633,1.0,437.83
1170,133888,1.0,1135.68
1171,100913,1.0,2303.72
1172,117041,0.5,2625.58
1173,41232,1.0,1145.23
1174,105189,1.0,1925.31
1175,5192,1.0,4874.53
1176,127368,0.5,2503.86
1177,129426,1.0,7334.08
1178,56022,1.0,1216.01
1179,52188,1.0,341.81
1180,23757,0.5,1057.51
1181,79831,1.0,914.25
1182,56450,0.5,1728.72
1183,114554,0.5,1673.1
1184,105372,1.0,2109.25
1185,41315,1.0,1768.66
1186,71285,1.0,813.73
1187,127066,0.5,2061.99
1188,141669,0.5,543.74
1189,69511,0.5,2602.55
1190,128452,0.5,735.97
1191,164765,1.0,1497.86
1192,141743,1.0,1941.94
1193,151011,1.0,770.38
1194,57445,1.0,525.92
1195,130644,1.0,2700.41
1196,6788,1.0,8621.17
1197,131787,1.0,1502.98
1198,184344,1.0,1717.43
1199,94321,1.0,1922.2
1200,166086,0.5,1349.82
1201,108867,0.5,1504.06
1202,184892,0.5,989.83
1203,71150,0.5,659.09
1204,152662,1.0,1130.24
1205,99100,1.0,1654.24
1206,62138,0.5,10969.48
1207,62660,0.5,1239.65
1208,132723,1.0,1216.12
1209,128562,1.0,2573.1
1210,70212,0.5,549.79
1211,9087,1.0,2175.94
1212,124644,0.5,2635.44
1213,28048,0.5,1954.13
1214,135164,1.0,1881.72
1215,136531,0.5,1136.89
1216,93775,1.0,2522.97
1217,13284,0.5,202.41
1218,195998,1.0,3404.8
1219,168533,1.0,639.26
1220,26581,1.0,2777.38
1221,181,0.5,731.26
1222,102390,1.0,6967.17
1223,3657,0.5,2455.24
1224,192673,1.0,1471.13
1225,151568,0.5,2412.01
1226,114650,1.0,4528.55
1227,111383,1.0,993.2
1228,66805,1.0,788.07
1229,196759,0.5,3682.45
1230,51185,0.5,1325.19
1231,116130,0.5,2317.4
1232,56635,0.5,752.18
1233,112877,1.0,1266.03
1234,181701,0.5,2672.92
1235,24478,0.5,3873.52
1236,103564,1.0,4858.21
1237,33995,1.0,2974.92
1238,81010,0.5,930.31
1239,173202,1.0,1238.87
1240,73695,0.5,1287.94
1241,171086,1.0,1823.5
1242,59250,0.5,11297.11
1243,101424,0.5,3165.75
1244,80285,0.5,1213.75
1245,48787,1.0,523.56
1246,98068,1.0,1485.87
1247,83859,0.5,768.22
1248,35423,0.5,12002.83
1249,173348,0.5,4261.02
1250,93689,0.5,364.33
1251,127827,0.5,2786.16
1252,60782,1.0,2351.54
1253,41436,1.0,4136.89
1254,34911,1.0,799.91
1255,174441,0.5,2182.31
1256,195383,1.0,3559.5
1257,109942,0.5,1469.97
1258,110213,0.5,1872.46
1259,73776,1.0,813.41
1260,109152,1.0,1589.84
1261,122635,1.0,2223.01
1262,32794,0.5,3555.42
1263,193785,1.0,1064.33
1264,40592,1.0,2929.34
1265,49367,0.5,1152.78
1266,1239,1.0,3127.1
1267,45956,1.0,351.08
1268,182676,1.0,1655.62
1269,161463,1.0,3279.19
1270,7210,0.5,1822.7
1271,131772,1.0,4129.82
1272,158362,1.0,12936.43
1273,128839,1.0,1025.28
1274,77999,0.5,997.78
1275,123946,1.0,745.89
1276,184627,1.0,755.97
1277,102441,1.0,2230.98
1278,70423,0.5,832.05
1279,131420,1.0,4607.89
1280,41137,0.5,872.01
1281,146890,0.5,1632.4
1282,95278,0.5,1766.26
1283,149331,1.0,1039.6
1284,33915,0.5,1242.31
1285,174431,1.0,5095.18
1286,18607,1.0,854.88
1287,194835,1.0,2864.08
1288,2260,0.5,5177.79
1289,37388,0.5,594.59
1290,30246,1.0,3487.93
1291,120187,1.0,1704.91
1292,188848,1.0,1662.09
1293,128142,1.0,3071.49
1294,127344,1.0,534.12
1295,148650,1.0,2941.3
1296,1975,0.5,3714.78
1297,4978,1.0,1376.05
1298,90189,1.0,338.6
1299,28095,0.5,2168.19
1300,59601,1.0,4183.29
1301,182155,1.0,616.04
1302,101762,0.5,1177.51
1303,9732,1.0,2371.57
1304,39867,0.5,2122.31
1305,171226,1.0,1299.66
1306,35184,1.0,3163.58
1307,133473,0.5,5480.46
1308,28918,1.0,1086.2
1309,112591,0.5,3265.02
1310,12591,1.0,2259.37
1311,121887,1.0,1942.19
1312,73789,1.0,1807.33
1313,38305,1.0,2369.72
1314,188505,0.5,6793.82
1315,23536,0.5,1433.74
1316,127024,1.0,3725.06
1317,138137,1.0,1614.82
1318,98561,1.0,2057.06
1319,123245,1.0,280.54
1320,74460,0.5,744.45
1321,18072,0.5,1845.86
1322,175350,0.5,693.73
1323,176989,1.0,598.04
1324,48960,1.0,906.79
1325,118614,1.0,1811.95
1326,105532,0.5,511.86
1327,189405,1.0,983.15
1328,1460,0.5,1243.08
1329,1018,0.5,2070.63
1330,73720,1.0,1268.77
1331,152257,1.0,2379.7
1332,197996,1.0,1611.21
1333,61095,0.5,1543.06
1334,178166,1.0,968.92
1335,98268,1.0,1403.6
1336,47109,1.0,1112.99
1337,23142,1.0,1299.88
1338,114593,1.0,1009.55
1339,41871,1.0,3375.18
1340,103098,1.0,1110.44
1341,131559,1.0,996.13
1342,72744,1.0,1720.82
1343,116856,1.0,1566.02
1344,25719,1.0,2092.48
1345,11025,1.0,2048.35
1346,92217,1.0,2506.6
1347,23084,1.0,1758.42
1348,20034,1.0,485.99
1349,195236,0.5,748.5
1350,148498,0.5,4579.37
1351,103602,1.0,390.49
1352,176069,1.0,2397.45
1353,93399,1.0,1540.72
1354,90231,1.0,1169.64
1355,64812,1.0,1987.53
1356,84511,1.0,2759.31
1357,196528,1.0,2801.22
1358,129278,1.0,1614.52
1359,35686,0.5,1610.38
1360,164264,0.5,912.76
1361,90901,0.5,651.59
1362,45954,0.5,6051.77
1363,165860,1.0,1627.27
1364,163456,1.0,2024.12
1365,96454,1.0,2438.63
1366,49797,0.5,1215.51
1367,151871,0.5,3914.2
1368,142655,1.0,1389.04
1369,33444,1.0,1647.48
1370,116467,1.0,2414.39
1371,110361,1.0,3435.21
1372,38576,0.5,1344.4
1373,163090,1.0,3129.24
1374,162350,1.0,1044.0
1375,3265,1.0,2825.16
1376,27496,0.5,2470.37
1377,154293,1.0,1019.73
1378,185809,0.5,1233.8
1379,93022,1.0,580.29
1380,18457,1.0,2258.42
1381,51119,0.5,529.61
1382,43488,1.0,2642.46
1383,121108,1.0,2226.35
1384,110319,0.5,2261.37
1385,63222,1.0,834.53
1386,50340,1.0,387.41
1387,93582,1.0,369.74
1388,93226,0.5,1903.48
1389,78049,0.5,607.75
1390,178293,0.5,574.32
1391,6917,0.5,1750.65
1392,146042,0.5,246.78
1393,55286,1.0,711.96
1394,179553,1.0,1222.67
1395,83625,1.0,660.01
1396,154420,0.5,819.2
1397,190179,1.0,282.55
1398,69195,1.0,1783.64
1399,145181,1.0,1712.05
1400,176602,0.5,1152.75
1401,188217,1.0,4393.69
1402,139892,0.5,3012.83
1403,42044,1.0,1012.23
1404,31126,0.5,4670.46
1405,120023,0.5,1083.52
1406,79647,1.0,593.78
1407,76985,1.0,2456.84
1408,135829,1.0,1962.03
1409,76906,0.5,1295.46
1410,39689,1.0,3344.62
1411,83706,1.0,1727.37
1412,188720,0.5,3437.55
1413,125790,1.0,550.89
1414,188536,0.5,1017.26
1415,90177,1.0,1774.06
1416,57145,1.0,2398.17
1417,63816,0.5,1650.51
1418,125071,1.0,577.69
1419,177588,1.0,790.64
1420,154701,1.0,1223.44
1421,94685,1.0,2119.43
1422,180546,1.0,225.96
1423,84938,0.5,758.94
1424,64335,0.5,2981.28
1425,119556,1.0,1858.56
1426,167388,1.0,509.34
1427,141420,0.5,4518.83
1428,97009,1.0,1455.84
1429,62256,1.0,801.38
1430,121696,0.5,3890.83
1431,119596,0.5,792.22
1432,31488,1.0,304.77
1433,124556,0.5,663.1
1434,145652,1.0,1193.64
1435,122785,0.5,4937.36
1436,190672,0.5,2256.45
1437,16081,0.5,1678.65
1438,136180,0.5,2072.31
1439,51647,1.0,3061.81
1440,56768,0.5,1975.08
1441,158853,1.0,957.22
1442,144408,0.5,5280.98
1443,165422,1.0,1371.98
1444,24002,1.0,2406.36
1445,128227,1.0,1244.88
1446,179959,0.5,865.12
1447,14162,1.0,823.8
1448,304,0.5,898.6
1449,106527,1.0,1251.38
1450,107002,0.5,266.14
1451,88888,0.5,847.61
1452,112665,1.0,1114.83
1453,124738,1.0,991.95
1454,147740,1.0,2825.12
1455,93900,0.5,3476.57
1456,78443,0.5,1014.45
1457,56623,0.5,2877.76
1458,189026,1.0,1828.43
1459,153588,0.5,2244.2
1460,43804,0.5,1078.04
1461,2841,1.0,821.02
1462,6272,0.5,1137.83
1463,40156,0.5,1799.67
1464,162544,1.0,1997.25
1465,52993,1.0,2197.46
1466,37346,0.5,3050.83
1467,5448,0.5,2698.45
1468,52148,0.5,2251.14
1469,163759,1.0,2891.96
1470,74725,0.5,3120.0
1471,60486,1.0,655.1
1472,1243,1.0,1800.72
1473,65166,0.5,2943.03
1474,30413,1.0,3715.49
1475,70245,0.5,1047.42
1476,33790,1.0,1694.67
1477,178504,1.0,1772.3
1478,104602,1.0,644.35
1479,195027,1.0,5648.48
1480,137127,0.5,2842.67
1481,76496,0.5,1908.57
1482,123292,0.5,2262.48
1483,148709,1.0,1360.68
1484,36468,0.5,1013.15
1485,83337,1.0,3989.85
1486,14492,0.5,585.88
1487,176651,0.5,1288.77
1488,197564,0.5,1485.52
1489,69064,1.0,6125.22
1490,11731,1.0,4463.15
1491,40157,0.5,4607.17
1492,83234,0.5,1986.11
1493,197918,0.5,1848.82
1494,4984,1.0,1530.53
1495,191949,1.0,850.5
1496,167424,1.0,1933.27
1497,185595,1.0,4833.67
1498,168328,1.0,2167.14
1499,90389,0.5,684.25
1500,132907,1.0,1146.19
1501,146010,0.5,3360.06
1502,103741,1.0,857.15
1503,110667,0.5,1772.6
1504,159489,0.5,725.45
1505,110037,0.5,712.05
1506,197974,1.0,770.95
1507,98737,1.0,1093.23
1508,20913,0.5,1825.69
1509,113908,0.5,1875.05
1510,112418,1.0,1333.82
1511,20286,0.5,361.68
1512,147450,1.0,1546.92
1513,132292,0.5,620.85
1514,97662,1.0,1162.88
1515,135850,0.5,3183.56
1516,84465,0.5,8497.28
1517,59727,0.5,1929.26
1518,194076,0.5,4483.27
1519,199863,1.0,3935.51
1520,81502,1.0,3036.99
1521,164824,1.0,2438.43
1522,102442,1.0,201.66
1523,150155,1.0,1711.33
1524,177912,1.0,1412.51
1525,120028,0.5,1468.84
1526,126550,0.5,5977.08
1527,63119,1.0,1335.7
1528,77473,1.0,816.57
1529,98908,0.5,926.13
1530,82423,1.0,634.52
1531,136016,0.5,5617.84
1532,132772,1.0,2073.61
1533,89100,1.0,172.01
1534,129415,0.5,2513.07
1535,67044,1.0,4938.07
1536,10064,0.5,895.64
1537,87735,0.5,2357.75
1538,24289,1.0,804.63
1539,115512,1.0,1442.7
1540,77419,0.5,4792.77
1541,192134,0.5,536.31
1542,196020,1.0,749.02
1543,1823,1.0,862.86
1544,144254,0.5,2135.32
1545,129345,1.0,561.63
1546,180064,1.0,8686.51
1547,199557,1.0,1218.01
1548,137860,1.0,1199.14
1549,135170,1.0,2104.19
1550,158024,1.0,565.8
1551,97213,0.5,1419.65
1552,13024,0.5,1101.32
1553,72080,0.5,1941.61
1554,184684,0.5,652.75
1555,157613,1.0,1225.89
1556,155694,1.0,1493.13
1557,196651,0.5,3810.66
1558,128603,1.0,5777.38
1559,135114,1.0,4560.67
1560,167478,0.5,1553.62
1561,100664,0.5,1257.3
1562,151560,0.5,261.57
1563,10766,0.5,1807.4
1564,192127,0.5,507.73
1565,51287,1.0,4306.02
1566,170245,1.0,2029.18
1567,160863,1.0,495.15
1568,174460,1.0,468.4
1569,74842,0.5,1869.36
1570,184874,0.5,2669.62
1571,2717,1.0,3686.46
1572,161055,1.0,2646.48
1573,11646,0.5,1635.63
1574,32943,1.0,1303.83
1575,156769,0.5,3849.07
1576,145066,1.0,1418.17
1577,67237,1.0,1666.76
1578,199626,1.0,980.69
1579,124808,1.0,1467.96
1580,83483,1.0,859.33
1581,66195,1.0,1736.21
1582,162320,0.5,3902.1
1583,131701,1.0,6836.28
1584,62135,1.0,442.03
1585,162829,1.0,1578.45
1586,56419,1.0,4271.26
1587,36947,1.0,1635.56
1588,7995,1.0,794.77
1589,21065,1.0,2026.23
1590,176797,1.0,786.69
1591,41927,0.5,1229.54
1592,172715,1.0,2165.01
1593,136133,1.0,1092.03
1594,179643,1.0,1007.58
1595,90188,1.0,3195.18
1596,161410,1.0,1292.35
1597,65305,1.0,1891.76
1598,199507,1.0,1435.32
1599,160377,1.0,933.65
1600,32604,1.0,1885.09
1601,38291,1.0,500.53
1602,121467,1.0,1809.38
1603,147092,1.0,924.97
1604,144528,1.0,870.04
1605,151528,1.0,734.0
1606,139102,1.0,896.1
1607,52180,1.0,1671.49
1608,82564,1.0,1414.67
1609,96629,1.0,1582.52
1610,383,1.0,1537.56
1611,32419,0.5,8240.49
1612,142636,0.5,417.75
1613,160718,0.5,3038.0
1614,142644,1.0,382.7
1615,109401,1.0,498.43
1616,113509,0.5,447.77
1617,122616,1.0,336.64
1618,132673,1.0,742.5
1619,83374,1.0,1588.61
1620,42902,1.0,2626.95
1621,88536,0.5,4082.3
1622,110414,1.0,2958.96
1623,115370,1.0,2094.26
1624,71920,1.0,2042.92
1625,163484,1.0,869.38
1626,198527,1.0,7323.38
1627,80172,1.0,2248.11
1628,68409,1.0,7404.73
1629,82622,1.0,1581.29
1630,195002,1.0,526.3
1631,8043,0.5,1290.09
1632,5514,1.0,1796.55
1633,99144,1.0,885.24
1634,192575,0.5,3138.66
1635,130499,1.0,957.57
1636,106677,0.5,1285.67
1637,107041,1.0,1241.52
1638,68171,0.5,2106.34
1639,196336,1.0,1340.8
1640,192154,1.0,1737.5
1641,111684,1.0,3477.9
1642,186508,1.0,2216.01
1643,30072,1.0,917.26
1644,100662,1.0,554.21
1645,98117,1.0,1456.23
1646,81590,1.0,1374.99
1647,179210,0.5,10707.48
1648,99456,0.5,1298.03
1649,115088,0.5,1182.85
1650,51991,1.0,1749.02
1651,30452,1.0,592.23
1652,36590,0.5,403.42
1653,85293,1.0,2051.39
1654,123651,1.0,662.52
1655,3798,0.5,2412.17
1656,140404,1.0,4616.89
1657,155499,1.0,1610.39
1658,198184,1.0,972.9
1659,175868,1.0,2450.25
1660,196618,1.0,2177.44
1661,133508,1.0,952.94
1662,194852,0.5,1449.66
1663,105257,1.0,3837.96
1664,47492,0.5,2919.78
1665,155045,1.0,294.8
1666,77154,1.0,1564.96
1667,21239,0.5,2525.3
1668,112007,1.0,3450.64
1669,89013,0.5,1116.56
1670,121189,1.0,1742.86
1671,177137,0.5,1780.31
1672,71251,0.5,2295.04
1673,45413,0.5,1595.82
1674,166531,1.0,696.46
1675,106520,1.0,868.09
1676,32155,1.0,1134.65
1677,53390,1.0,1478.06
1678,35121,0.5,1463.4
1679,158673,0.5,2516.53
1680,49257,0.5,1264.99
1681,67897,0.5,554.55
1682,199314,0.5,1694.31
1683,5412,1.0,2080.77
1684,27532,1.0,1052.62
1685,5127,1.0,905.18
1686,72649,1.0,3106.92
1687,81163,1.0,757.03
1688,15542,1.0,869.93
1689,174447,0.5,8899.6
1690,194822,1.0,1599.49
1691,748,0.5,2113.79
1692,17522,1.0,10851.35
1693,29142,1.0,331.55
1694,117764,1.0,1460.32
1695,71243,1.0,2575.04
1696,104911,0.5,1237.05
1697,104015,1.0,1885.21
1698,163105,0.5,2939.21
1699,142522,1.0,249.92
1700,50550,1.0,968.08
1701,150106,1.0,1534.44
1702,187999,0.5,14369.43
1703,17673,1.0,2231.44
1704,31967,0.5,597.34
1705,74581,1.0,1343.7
1706,162938,0.5,6680.19
1707,174532,1.0,1096.44
1708,194004,1.0,5152.09
1709,160999,1.0,2901.87
1710,9735,0.5,1966.99
1711,184891,0.5,1602.36
1712,188413,1.0,1642.91
1713,83565,1.0,3089.64
1714,38275,1.0,2029.35
1715,113378,0.5,4310.51
1716,14338,0.5,4100.29
1717,31996,0.5,2270.85
1718,51145,0.5,4370.42
1719,199555,1.0,3313.23
1720,141435,1.0,1717.47
1721,132774,0.5,2374.34
1722,180120,1.0,617.77
1723,40458,0.5,2633.14
1724,190863,0.5,1723.71
1725,111491,1.0,1432.52
1726,190478,0.5,677.37
1727,74090,1.0,980.17
1728,63335,1.0,3109.18
1729,33695,0.5,1258.32
1730,144881,0.5,821.46
1731,147312,1.0,1031.99
1732,190629,1.0,2305.81
1733,177001,1.0,1379.51
1734,141807,1.0,579.5
1735,159530,1.0,1924.04
1736,167329,0.5,3482.16
1737,75100,1.0,1765.15
1738,89148,1.0,1677.87
1739,159799,0.5,3811.62
1740,60030,0.5,973.97
1741,27704,1.0,1354.59
1742,21874,1.0,6750.53
1743,139342,1.0,3045.16
1744,14168,0.5,2507.64
1745,131401,1.0,2147.41
1746,145740,1.0,643.46
1747,79924,0.5,4625.01
1748,179960,1.0,3523.88
1749,175568,0.5,839.55
1750,25903,0.5,15520.45
1751,5059,1.0,2084.48
1752,50556,0.5,1051.02
1753,142093,1.0,1041.36
1754,53491,1.0,2271.5
1755,69865,0.5,3987.58
1756,94647,1.0,650.71
1757,13729,1.0,2615.88
1758,186595,1.0,1303.65
1759,132326,1.0,1857.71
1760,62625,0.5,3631.62
1761,74245,0.5,1278.61
1762,94646,1.0,1131.21
1763,118066,1.0,1313.24
1764,71584,0.5,1798.17
1765,49480,0.5,1792.95
1766,199769,1.0,707.56
1767,88526,0.5,547.43
1768,195818,1.0,1121.39
1769,157289,1.0,742.32
1770,184451,0.5,1895.42
1771,104901,0.5,4317.13
1772,57940,1.0,723.37
1773,196780,0.5,1511.44
1774,23727,1.0,1309.08
1775,185732,1.0,4144.14
1776,30095,1.0,2848.78
1777,194827,1.0,1729.18
1778,80837,0.5,4291.24
1779,101201,1.0,4384.72
1780,22715,0.5,1017.99
1781,170542,1.0,1422.53
1782,98657,0.5,1205.27
1783,24657,0.5,4567.14
1784,61522,1.0,3651.06
1785,4260,0.5,3059.0
1786,86434,0.5,16614.11
1787,153172,1.0,587.72
1788,24424,0.5,1180.88
1789,43871,1.0,734.12
1790,158016,1.0,658.75
1791,199085,0.5,4328.53
1792,25453,0.5,795.38
1793,15655,1.0,4402.02
1794,193987,0.5,931.88
1795,28553,1.0,1590.76
1796,110245,1.0,2355.88
1797,148200,1.0,1771.09
1798,5739,1.0,1311.58
1799,44317,0.5,963.16
1800,102500,0.5,7386.43
1801,138968,0.5,1354.29
1802,134684,1.0,2575.91
1803,26167,1.0,2465.54
1804,186027,0.5,1273.37
1805,158133,1.0,1358.27
1806,37800,1.0,1215.35
1807,21481,1.0,326.59
1808,60711,1.0,2183.8
1809,145208,1.0,535.8
1810,134782,1.0,6227.62
1811,20105,0.5,1823.86
1812,185664,1.0,3281.51
1813,9296,1.0,2178.47
1814,94560,1.0,4706.16
1815,110652,0.5,1194.3
1816,17537,0.5,3752.85
1817,170977,1.0,2354.97
1818,91804,0.5,2079.08
1819,171897,0.5,3863.73
1820,53448,0.5,1327.53
1821,126395,1.0,6511.62
1822,186896,1.0,2087.7
1823,194924,1.0,1989.28
1824,1145,1.0,1052.57
1825,159567,0.5,2280.4
1826,1806,1.0,1049.54
1827,198537,1.0,1266.09
1828,185055,0.5,2583.39
1829,12996,1.0,446.19
1830,95807,1.0,2162.94
1831,51654,1.0,1104.85
1832,33937,0.5,1064.8
1833,123155,1.0,629.63
1834,189557,1.0,2594.67
1835,121332,0.5,12573.34
1836,106842,1.0,1288.69
1837,145453,1.0,1470.08
1838,154742,1.0,4457.23
1839,79916,0.5,2421.83
1840,113345,1.0,2740.04
1841,166374,1.0,533.59
1842,94755,0.5,5033.59
1843,137464,1.0,2036.6
1844,136854,1.0,719.87
1845,144756,0.5,840.75
1846,6771,1.0,3141.96
1847,119300,1.0,2554.4
1848,148258,1.0,1326.39
1849,35628,0.5,3169.23
1850,106388,1.0,1451.31
1851,136606,0.5,5803.96
1852,106437,1.0,688.03
1853,70452,1.0,875.27
1854,119995,1.0,1309.42
1855,114465,0.5,1991.14
1856,160237,1.0,1609.01
1857,23825,1.0,1373.01
1858,101824,0.5,4029.19
1859,43742,1.0,3643.89
1860,80811,0.5,2074.05
1861,136112,0.5,1724.43
1862,98757,0.5,1945.3
1863,171875,0.5,3994.73
1864,73818,0.5,1069.04
1865,184010,1.0,1549.88
1866,191889,1.0,1966.2
1867,92380,0.5,1265.89
1868,19635,0.5,1732.63
1869,87220,1.0,2295.34
1870,192996,1.0,1542.34
1871,76915,0.5,4116.02
1872,88727,1.0,1544.68
1873,102004,1.0,2298.18
1874,46142,1.0,571.39
1875,170169,1.0,1182.03
1876,22529,1.0,408.15
1877,153084,0.5,1067.87
1878,135168,0.5,2657.74
1879,116893,1.0,1547.31
1880,33923,1.0,1117.49
1881,66791,0.5,706.9
1882,65340,0.5,972.9
1883,186578,1.0,2160.96
1884,74588,1.0,515.46
1885,14740,1.0,505.73
1886,42301,1.0,1178.86
1887,136275,1.0,1454.18
1888,50824,1.0,2800.1
1889,169441,1.0,4384.6
1890,105543,1.0,734.12
1891,152778,0.5,2543.1
1892,162770,1.0,2202.99
1893,144159,1.0,5508.47
1894,31478,1.0,2089.55
1895,60751,0.5,178.7
1896,174141,1.0,2063.6
1897,39106,0.5,1358.12
1898,51004,0.5,1963.15
1899,179238,1.0,4960.89
1900,68086,1.0,1395.52
1901,149567,1.0,1463.45
1902,48740,1.0,2765.42
1903,150523,0.5,12675.69
1904,115403,1.0,2523.67
1905,142525,1.0,1523.02
1906,73234,1.0,1938.58
1907,155542,0.5,3470.22
1908,48008,0.5,10553.34
1909,147626,1.0,486.83
1910,138782,0.5,4001.99
1911,63305,0.5,1372.49
1912,72903,1.0,1971.23
1913,1628,1.0,1192.5
1914,172314,1.0,443.07
1915,76842,1.0,1074.74
1916,32561,1.0,1692.0
1917,76561,0.5,1520.6
1918,163407,0.5,3243.56
1919,117455,0.5,3368.99
1920,176939,0.5,1206.31
1921,112250,0.5,1640.29
1922,23638,1.0,1187.43
1923,162463,1.0,2522.81
1924,13332,1.0,765.05
1925,18637,0.5,827.09
1926,45022,1.0,408.15
1927,38370,1.0,1956.18
1928,178787,1.0,839.47
1929,103833,0.5,1384.54
1930,163827,1.0,2572.18
1931,188691,1.0,950.17
1932,128659,1.0,3468.8
1933,35771,1.0,2275.39
1934,76067,1.0,433.58
1935,158731,0.5,384.0
1936,198745,1.0,2670.91
1937,95557,1.0,2375.31
1938,178847,1.0,1091.61
1939,110937,0.5,2577.07
1940,24645,1.0,810.16
1941,196839,0.5,478.09
1942,22852,0.5,4538.13
1943,158915,0.5,1979.32
1944,169515,1.0,4448.63
1945,148260,1.0,2044.04
1946,106930,1.0,406.32
1947,133930,0.5,2014.14
1948,164952,0.5,1542.14
1949,198500,1.0,1326.88
1950,104187,1.0,597.62
1951,140476,0.5,1419.18
1952,60325,0.5,4801.33
1953,157468,1.0,568.53
1954,115449,1.0,2529.2
1955,106156,1.0,805.43
1956,174901,1.0,3926.88
1957,133869,0.5,5692.93
1958,12832,1.0,3380.57
1959,159622,0.5,1827.83
1960,151847,0.5,1169.18
1961,152349,1.0,2452.88
1962,67028,0.5,1273.22
1963,130938,1.0,1016.52
1964,121190,0.5,4569.91
