transaction_id,customer_id,transaction_date,transaction_type,amount
1277,4455,2025-01-02 04:00:00,Shopping Payment,214237.68
64217,5568,2025-01-02 04:00:00,Shopping Payment,88833.61
127867,2724,2025-01-02 04:00:00,Bank Transfer,1286985.67
86989,7687,2025-01-02 04:00:00,Bank Transfer,127877.35
74714,3513,2025-01-02 04:00:00,Shopping Payment,58430.25
124640,4098,2025-01-02 04:00:00,Shopping Payment,76033.74
190474,5331,2025-01-02 04:00:00,Bank Transfer,232962.81
193305,9156,2025-01-02 04:00:00,Shopping Payment,92717.54
183483,1241,2025-01-02 05:00:00,Shopping Payment,119460.5
190323,4348,2025-01-02 05:00:00,Shopping Payment,311275.41
9307,5568,2025-01-02 05:00:00,Bank Transfer,656269.05
85787,5070,2025-01-02 05:00:00,Shopping Payment,50037.3
85458,5250,2025-01-02 05:00:00,Shopping Payment,379704.12
72869,1278,2025-01-02 05:00:00,Shopping Payment,160439.19
144580,8882,2025-01-02 05:00:00,Shopping Payment,225977.57
143834,2798,2025-01-02 05:00:00,Bank Transfer,406734.53
4079,5457,2025-01-02 05:00:00,Bank Transfer,180324.44
26145,4924,2025-01-02 05:00:00,Shopping Payment,115041.93
103766,4246,2025-01-02 05:00:00,Bank Transfer,309082.59
135662,6627,2025-01-02 05:00:00,Shopping Payment,293980.73
129321,6141,2025-01-02 05:00:00,Shopping Payment,128767.34
93758,5864,2025-01-02 05:00:00,Bank Transfer,562932.69
174906,7483,2025-01-02 05:00:00,Shopping Payment,144252.16
3757,3941,2025-01-02 06:00:00,Shopping Payment,346779.79
126417,7601,2025-01-02 06:00:00,Bank Transfer,758358.85
3883,7835,2025-01-02 06:00:00,Bank Transfer,560407.44
140047,2599,2025-01-02 06:00:00,Bank Transfer,311605.03
93916,6889,2025-01-02 06:00:00,Shopping Payment,33990.71
167933,4773,2025-01-02 06:00:00,Bank Transfer,498003.31
158830,2255,2025-01-02 06:00:00,Shopping Payment,174514.42
137227,5695,2025-01-02 06:00:00,Shopping Payment,251540.69
134719,8461,2025-01-02 06:00:00,Bank Transfer,616215.97
54947,8371,2025-01-02 06:00:00,Bank Transfer,317641.07
115891,6590,2025-01-02 07:00:00,Bank Transfer,124183.0
116051,726,2025-01-02 07:00:00,Bank Transfer,278980.3
180030,1486,2025-01-02 07:00:00,Bank Transfer,295877.82
169880,6042,2025-01-02 07:00:00,Shopping Payment,155757.12
95994,5989,2025-01-02 07:00:00,Bank Transfer,278510.47
134022,4888,2025-01-02 07:00:00,Shopping Payment,168558.12
45687,2548,2025-01-02 07:00:00,Shopping Payment,616103.02
118796,5881,2025-01-02 07:00:00,Shopping Payment,166794.23
30704,7413,2025-01-02 07:00:00,Shopping Payment,64587.36
7148,3117,2025-01-02 07:00:00,Bank Transfer,200377.25
77265,2712,2025-01-02 08:00:00,Bank Transfer,231585.33
19084,4095,2025-01-02 08:00:00,Shopping Payment,58901.15
4626,2626,2025-01-02 08:00:00,Shopping Payment,165943.07
97208,5722,2025-01-02 08:00:00,Shopping Payment,234215.92
190691,3230,2025-01-02 08:00:00,Shopping Payment,329666.67
142869,6643,2025-01-02 08:00:00,Bank Transfer,379262.85
90942,9922,2025-01-02 08:00:00,Shopping Payment,77215.21
86821,4580,2025-01-02 08:00:00,Bank Transfer,141916.49
149205,7762,2025-01-02 08:00:00,Shopping Payment,60854.64
155119,863,2025-01-02 08:00:00,Shopping Payment,183982.43
193417,5615,2025-01-02 08:00:00,Bank Transfer,135214.66
139649,2812,2025-01-02 08:00:00,Shopping Payment,36988.36
45905,5106,2025-01-02 08:00:00,Shopping Payment,187125.76
42173,8844,2025-01-02 08:00:00,Bank Transfer,285026.7
168364,1522,2025-01-02 08:00:00,Shopping Payment,446493.7
46998,6129,2025-01-02 08:00:00,Shopping Payment,159280.55
80008,5860,2025-01-02 08:00:00,Shopping Payment,210813.1
5273,6655,2025-01-02 08:00:00,Bank Transfer,1704754.59
71105,5070,2025-01-02 08:00:00,Shopping Payment,114004.16
117230,4819,2025-01-02 09:00:00,Bank Transfer,267974.85
195180,5680,2025-01-02 09:00:00,Shopping Payment,26170.55
112396,8103,2025-01-02 09:00:00,Shopping Payment,84605.62
197782,787,2025-01-02 09:00:00,Shopping Payment,170426.23
72473,3538,2025-01-02 09:00:00,Shopping Payment,111989.42
109301,2474,2025-01-02 09:00:00,Bank Transfer,1387652.44
109991,8748,2025-01-02 09:00:00,Shopping Payment,127499.86
13021,719,2025-01-02 09:00:00,Shopping Payment,142300.6
21408,3805,2025-01-02 09:00:00,Shopping Payment,105820.74
26665,5054,2025-01-02 09:00:00,Shopping Payment,51401.35
78805,5764,2025-01-02 09:00:00,Shopping Payment,82294.27
153978,9217,2025-01-02 09:00:00,Bank Transfer,285044.97
146691,1908,2025-01-02 09:00:00,Shopping Payment,114978.87
193991,5239,2025-01-02 09:00:00,Bank Transfer,202022.93
96501,3877,2025-01-02 09:00:00,Bank Transfer,574145.47
86228,2961,2025-01-02 09:00:00,Bank Transfer,703519.43
52873,6444,2025-01-02 09:00:00,Bank Transfer,147206.38
146105,9499,2025-01-02 09:00:00,Bank Transfer,143555.3
140982,8134,2025-01-02 09:00:00,Bank Transfer,2428819.13
12766,8579,2025-01-02 10:00:00,Shopping Payment,218065.43
133444,653,2025-01-02 10:00:00,Shopping Payment,223327.99
25468,5584,2025-01-02 10:00:00,Shopping Payment,278058.78
116437,8979,2025-01-02 10:00:00,Shopping Payment,172208.95
192678,8426,2025-01-02 10:00:00,Shopping Payment,174687.59
74618,4366,2025-01-02 10:00:00,Bank Transfer,374451.95
47968,1865,2025-01-02 10:00:00,Bank Transfer,287739.72
105540,1366,2025-01-02 10:00:00,Shopping Payment,198240.57
198724,7148,2025-01-02 10:00:00,Shopping Payment,254655.98
69503,2104,2025-01-02 10:00:00,Shopping Payment,89660.05
52037,9621,2025-01-02 10:00:00,Shopping Payment,167310.28
164987,5287,2025-01-02 10:00:00,Shopping Payment,161245.78
141446,1935,2025-01-02 10:00:00,Bank Transfer,303808.74
121318,1807,2025-01-02 11:00:00,Bank Transfer,759034.32
162526,3270,2025-01-02 11:00:00,Shopping Payment,114176.55
36944,3128,2025-01-02 11:00:00,Shopping Payment,158961.46
184192,4608,2025-01-02 11:00:00,Shopping Payment,68032.58
177297,3984,2025-01-02 11:00:00,Shopping Payment,81322.84
33292,2255,2025-01-02 11:00:00,Bank Transfer,280477.57
85183,4604,2025-01-02 11:00:00,Shopping Payment,149337.96
64833,3840,2025-01-02 11:00:00,Bank Transfer,338859.22
95484,3076,2025-01-02 11:00:00,Bank Transfer,165467.01
162457,1913,2025-01-02 11:00:00,Shopping Payment,162517.74
15424,1012,2025-01-02 11:00:00,Bank Transfer,497205.29
7454,8165,2025-01-02 11:00:00,Shopping Payment,87353.7
181447,5536,2025-01-02 11:00:00,Bank Transfer,1652334.57
113849,2827,2025-01-02 11:00:00,Shopping Payment,79888.68
180034,4862,2025-01-02 11:00:00,Shopping Payment,79183.23
70496,8028,2025-01-02 11:00:00,Shopping Payment,246050.71
137938,5391,2025-01-02 11:00:00,Shopping Payment,423712.57
168606,9924,2025-01-02 11:00:00,Bank Transfer,124997.99
77640,3135,2025-01-02 11:00:00,Bank Transfer,142338.79
146506,8431,2025-01-02 11:00:00,Bank Transfer,437571.93
43119,8028,2025-01-02 12:00:00,Bank Transfer,902171.44
125758,6202,2025-01-02 12:00:00,Shopping Payment,109727.08
164071,334,2025-01-02 12:00:00,Shopping Payment,222976.98
13409,5017,2025-01-02 12:00:00,Shopping Payment,143938.21
170827,6171,2025-01-02 12:00:00,Shopping Payment,1095065.73
159098,7644,2025-01-02 12:00:00,Shopping Payment,156478.8
59653,6630,2025-01-02 12:00:00,Shopping Payment,36452.49
172914,6704,2025-01-02 12:00:00,Shopping Payment,380466.84
149571,2125,2025-01-02 12:00:00,Bank Transfer,150050.71
58216,3761,2025-01-02 12:00:00,Shopping Payment,96122.92
54469,7419,2025-01-02 13:00:00,Bank Transfer,208931.98
9220,155,2025-01-02 13:00:00,Shopping Payment,232535.35
48545,3649,2025-01-02 13:00:00,Bank Transfer,174461.74
195015,9054,2025-01-02 13:00:00,Bank Transfer,109517.5
195510,3868,2025-01-02 13:00:00,Shopping Payment,103945.23
85098,9692,2025-01-02 13:00:00,Bank Transfer,490198.25
31292,8154,2025-01-02 13:00:00,Shopping Payment,383293.59
132844,1026,2025-01-02 13:00:00,Shopping Payment,131421.54
33091,3441,2025-01-02 13:00:00,Bank Transfer,672068.53
71290,7242,2025-01-02 13:00:00,Shopping Payment,211465.62
87992,2538,2025-01-02 13:00:00,Bank Transfer,2370955.76
125377,8982,2025-01-02 13:00:00,Bank Transfer,300800.65
117937,3210,2025-01-02 13:00:00,Bank Transfer,373379.24
35973,9409,2025-01-02 13:00:00,Bank Transfer,1060856.39
97781,8015,2025-01-02 13:00:00,Shopping Payment,52517.56
105868,1086,2025-01-02 13:00:00,Bank Transfer,287705.72
189261,3197,2025-01-02 14:00:00,Shopping Payment,480873.73
3607,9873,2025-01-02 14:00:00,Shopping Payment,104485.74
158331,2635,2025-01-02 14:00:00,Shopping Payment,73406.1
171654,5189,2025-01-02 14:00:00,Shopping Payment,215051.68
116557,4938,2025-01-02 14:00:00,Bank Transfer,114029.62
195992,6797,2025-01-02 14:00:00,Bank Transfer,1399571.66
62745,4648,2025-01-02 14:00:00,Bank Transfer,239907.05
4671,4977,2025-01-02 14:00:00,Shopping Payment,328780.23
89678,312,2025-01-02 14:00:00,Bank Transfer,723662.61
122649,9040,2025-01-02 14:00:00,Shopping Payment,230094.5
137571,495,2025-01-02 14:00:00,Shopping Payment,152777.03
33907,5501,2025-01-02 14:00:00,Shopping Payment,70436.41
62854,8256,2025-01-02 14:00:00,Shopping Payment,67399.62
82631,8305,2025-01-02 14:00:00,Bank Transfer,1088310.1
9908,517,2025-01-02 14:00:00,Shopping Payment,82620.15
98269,4145,2025-01-02 14:00:00,Bank Transfer,149491.68
167043,4093,2025-01-02 15:00:00,Bank Transfer,238324.62
158591,927,2025-01-02 15:00:00,Bank Transfer,438462.15
181929,1880,2025-01-02 15:00:00,Bank Transfer,51787.11
108660,4313,2025-01-02 15:00:00,Shopping Payment,123213.62
42628,6584,2025-01-02 15:00:00,Bank Transfer,115678.68
131192,7965,2025-01-02 15:00:00,Shopping Payment,107494.73
116306,5563,2025-01-02 15:00:00,Shopping Payment,96200.25
89669,365,2025-01-02 15:00:00,Shopping Payment,94409.48
1608,5961,2025-01-02 15:00:00,Shopping Payment,430155.43
40799,4071,2025-01-02 15:00:00,Bank Transfer,390482.69
46363,7003,2025-01-02 15:00:00,Bank Transfer,731086.64
69285,430,2025-01-02 15:00:00,Shopping Payment,409209.68
122226,4674,2025-01-02 15:00:00,Shopping Payment,376184.2
122557,265,2025-01-02 15:00:00,Shopping Payment,68533.68
33680,2861,2025-01-02 15:00:00,Shopping Payment,200668.86
164444,5155,2025-01-02 15:00:00,Bank Transfer,157020.16
137768,3551,2025-01-02 15:00:00,Shopping Payment,219272.98
163511,7443,2025-01-02 15:00:00,Shopping Payment,461943.67
118919,350,2025-01-02 15:00:00,Bank Transfer,837846.09
85165,3313,2025-01-02 15:00:00,Shopping Payment,109021.96
8186,4066,2025-01-02 16:00:00,Bank Transfer,842823.11
135401,866,2025-01-02 16:00:00,Shopping Payment,132745.91
31536,5170,2025-01-02 16:00:00,Bank Transfer,347631.46
71482,2336,2025-01-02 16:00:00,Shopping Payment,138255.51
177854,4195,2025-01-02 16:00:00,Bank Transfer,360979.68
61871,6096,2025-01-02 16:00:00,Bank Transfer,255367.66
135370,9561,2025-01-02 16:00:00,Bank Transfer,960063.43
144626,509,2025-01-02 16:00:00,Shopping Payment,241166.15
14089,4133,2025-01-02 16:00:00,Shopping Payment,91255.9
103171,5950,2025-01-02 16:00:00,Shopping Payment,77105.62
69630,3209,2025-01-02 16:00:00,Shopping Payment,464372.57
9203,4531,2025-01-02 16:00:00,Shopping Payment,150041.81
88841,1532,2025-01-02 16:00:00,Shopping Payment,190059.45
46110,3988,2025-01-02 16:00:00,Bank Transfer,176743.31
147259,512,2025-01-02 16:00:00,Bank Transfer,188873.18
10782,2042,2025-01-02 16:00:00,Bank Transfer,891865.12
150149,7051,2025-01-02 16:00:00,Shopping Payment,167127.64
159340,2242,2025-01-02 17:00:00,Bank Transfer,160521.25
130146,5225,2025-01-02 17:00:00,Shopping Payment,198084.51
186162,146,2025-01-02 17:00:00,Bank Transfer,278469.97
110921,9936,2025-01-02 17:00:00,Shopping Payment,77235.76
171546,5338,2025-01-02 17:00:00,Bank Transfer,242546.23
32499,1211,2025-01-02 17:00:00,Shopping Payment,186331.04
34810,4090,2025-01-02 17:00:00,Bank Transfer,488272.1
66073,2575,2025-01-02 17:00:00,Shopping Payment,109109.98
14311,6927,2025-01-02 17:00:00,Shopping Payment,302432.3
166154,6606,2025-01-02 17:00:00,Shopping Payment,85001.45
868,4725,2025-01-02 17:00:00,Shopping Payment,269798.19
146536,5338,2025-01-02 17:00:00,Shopping Payment,192343.27
186352,1531,2025-01-02 17:00:00,Shopping Payment,71908.55
98486,695,2025-01-02 17:00:00,Shopping Payment,185770.98
104842,3270,2025-01-02 17:00:00,Shopping Payment,159710.35
60882,2337,2025-01-02 17:00:00,Shopping Payment,251981.08
41964,876,2025-01-02 17:00:00,Shopping Payment,100238.5
130992,812,2025-01-02 17:00:00,Bank Transfer,223193.26
49184,6865,2025-01-02 17:00:00,Shopping Payment,37765.16
12177,9710,2025-01-02 17:00:00,Shopping Payment,47656.07
48126,3563,2025-01-02 17:00:00,Shopping Payment,71028.41
60113,3536,2025-01-02 17:00:00,Shopping Payment,104557.89
53055,5521,2025-01-02 17:00:00,Shopping Payment,239345.61
101374,6715,2025-01-02 18:00:00,Shopping Payment,245842.06
143474,3041,2025-01-02 18:00:00,Bank Transfer,551950.68
144093,6771,2025-01-02 18:00:00,Bank Transfer,1400214.46
62759,421,2025-01-02 18:00:00,Shopping Payment,159430.91
164492,3214,2025-01-02 18:00:00,Bank Transfer,989552.39
31447,3715,2025-01-02 18:00:00,Shopping Payment,111371.05
154625,7383,2025-01-02 18:00:00,Shopping Payment,110071.65
8571,7015,2025-01-02 18:00:00,Bank Transfer,388399.61
27528,572,2025-01-02 18:00:00,Shopping Payment,81366.1
110494,3344,2025-01-02 18:00:00,Shopping Payment,611076.93
130822,7953,2025-01-02 18:00:00,Shopping Payment,200372.86
142367,6750,2025-01-02 18:00:00,Shopping Payment,73811.07
122865,1836,2025-01-02 18:00:00,Bank Transfer,211437.54
66993,2247,2025-01-02 18:00:00,Bank Transfer,144388.95
189500,2228,2025-01-02 19:00:00,Bank Transfer,298915.37
77163,8001,2025-01-02 19:00:00,Shopping Payment,322863.41
144912,6365,2025-01-02 19:00:00,Bank Transfer,158627.17
7806,9102,2025-01-02 19:00:00,Bank Transfer,306941.57
184111,6407,2025-01-02 19:00:00,Bank Transfer,581253.54
93918,4860,2025-01-02 19:00:00,Bank Transfer,433455.84
2696,6459,2025-01-02 19:00:00,Shopping Payment,417068.94
31572,4984,2025-01-02 19:00:00,Bank Transfer,468984.86
51270,3289,2025-01-02 19:00:00,Shopping Payment,363803.85
68844,3596,2025-01-02 19:00:00,Bank Transfer,249954.02
120101,5324,2025-01-02 19:00:00,Shopping Payment,282829.39
103466,3682,2025-01-02 19:00:00,Bank Transfer,39277.52
190116,2771,2025-01-02 19:00:00,Bank Transfer,455835.3
115682,7620,2025-01-02 19:00:00,Shopping Payment,73440.83
120526,6932,2025-01-02 19:00:00,Shopping Payment,117705.84
187607,718,2025-01-02 20:00:00,Bank Transfer,541280.27
129702,2060,2025-01-02 20:00:00,Bank Transfer,515263.47
91206,8240,2025-01-02 20:00:00,Bank Transfer,350843.9
886,8157,2025-01-02 20:00:00,Bank Transfer,236026.98
69015,7267,2025-01-02 20:00:00,Shopping Payment,140514.71
31854,6107,2025-01-02 20:00:00,Shopping Payment,219826.46
41565,7238,2025-01-02 20:00:00,Shopping Payment,111477.53
141368,3302,2025-01-02 20:00:00,Bank Transfer,195257.94
141738,1194,2025-01-02 20:00:00,Shopping Payment,101774.73
6229,6896,2025-01-02 20:00:00,Bank Transfer,1175419.06
26803,9940,2025-01-02 20:00:00,Bank Transfer,94869.89
107414,3971,2025-01-02 20:00:00,Shopping Payment,57379.83
58235,9968,2025-01-02 20:00:00,Bank Transfer,813307.59
139738,4603,2025-01-02 20:00:00,Bank Transfer,228598.57
162878,978,2025-01-02 21:00:00,Shopping Payment,498545.99
102550,5722,2025-01-02 21:00:00,Bank Transfer,298721.78
15956,3426,2025-01-02 21:00:00,Bank Transfer,373353.21
185515,9733,2025-01-02 21:00:00,Bank Transfer,451311.77
157734,6773,2025-01-02 21:00:00,Shopping Payment,75813.83
112414,9053,2025-01-02 21:00:00,Shopping Payment,286112.75
15948,9779,2025-01-02 21:00:00,Shopping Payment,75493.13
198085,6128,2025-01-02 21:00:00,Bank Transfer,276319.05
31235,6020,2025-01-02 21:00:00,Shopping Payment,983893.88
122651,3553,2025-01-02 21:00:00,Bank Transfer,1443103.39
172200,1867,2025-01-02 21:00:00,Shopping Payment,373830.14
78728,2609,2025-01-02 21:00:00,Shopping Payment,154315.12
160447,5960,2025-01-02 21:00:00,Bank Transfer,612577.72
132893,3515,2025-01-02 21:00:00,Shopping Payment,209506.64
31452,6572,2025-01-02 21:00:00,Shopping Payment,317580.64
104545,1279,2025-01-02 21:00:00,Shopping Payment,120083.29
180570,5722,2025-01-02 21:00:00,Shopping Payment,111166.61
166049,6773,2025-01-02 21:00:00,Bank Transfer,363044.44
187622,1669,2025-01-02 21:00:00,Shopping Payment,151528.44
59706,7499,2025-01-02 21:00:00,Shopping Payment,203522.81
51594,1475,2025-01-02 21:00:00,Shopping Payment,40683.4
16248,9888,2025-01-02 21:00:00,Shopping Payment,199747.45
151870,4966,2025-01-02 22:00:00,Shopping Payment,90423.96
97870,1457,2025-01-02 22:00:00,Bank Transfer,232896.1
96838,4683,2025-01-02 22:00:00,Shopping Payment,150686.09
68917,8000,2025-01-02 22:00:00,Shopping Payment,221153.74
1982,2876,2025-01-02 22:00:00,Shopping Payment,38825.79
198108,8834,2025-01-02 22:00:00,Shopping Payment,90150.31
163332,1096,2025-01-02 22:00:00,Shopping Payment,105587.5
99768,2284,2025-01-02 22:00:00,Shopping Payment,651643.04
103832,7564,2025-01-02 22:00:00,Bank Transfer,165397.08
59795,6995,2025-01-02 22:00:00,Bank Transfer,254889.47
143870,9989,2025-01-02 22:00:00,Bank Transfer,368425.97
69040,6224,2025-01-02 22:00:00,Shopping Payment,245950.57
65836,3552,2025-01-02 22:00:00,Bank Transfer,783869.94
8801,7127,2025-01-02 22:00:00,Shopping Payment,209825.19
96413,8144,2025-01-02 23:00:00,Bank Transfer,299628.27
135159,8373,2025-01-02 23:00:00,Shopping Payment,68790.62
122456,1236,2025-01-02 23:00:00,Bank Transfer,286256.04
83756,2674,2025-01-02 23:00:00,Bank Transfer,127009.41
97272,4049,2025-01-02 23:00:00,Bank Transfer,118046.33
35998,1602,2025-01-02 23:00:00,Shopping Payment,38815.51
5874,7600,2025-01-02 23:00:00,Shopping Payment,406612.81
184889,4253,2025-01-02 23:00:00,Bank Transfer,500227.34
92440,2407,2025-01-02 23:00:00,Bank Transfer,990244.87
13603,366,2025-01-02 23:00:00,Bank Transfer,188517.93
170619,2162,2025-01-02 23:00:00,Bank Transfer,553685.75
94135,2954,2025-01-02 23:00:00,Bank Transfer,536757.07
83933,1655,2025-01-02 23:00:00,Shopping Payment,281069.55
160280,3466,2025-01-02 23:00:00,Shopping Payment,276057.01
74446,1164,2025-01-02 23:00:00,Shopping Payment,304425.98
96853,6585,2025-01-02 23:00:00,Shopping Payment,67779.16
82102,9058,2025-01-02 23:00:00,Bank Transfer,92264.98
112587,4518,2025-01-02 23:00:00,Bank Transfer,231707.16
129932,9456,2025-01-03 00:00:00,Shopping Payment,138189.5
157477,1903,2025-01-03 00:00:00,Shopping Payment,313788.61
170217,9227,2025-01-03 00:00:00,Bank Transfer,212429.88
168227,2474,2025-01-03 00:00:00,Bank Transfer,589880.8
175102,2923,2025-01-03 00:00:00,Bank Transfer,724892.3
42743,3533,2025-01-03 00:00:00,Shopping Payment,117604.8
72506,6385,2025-01-03 00:00:00,Bank Transfer,490693.61
32401,8770,2025-01-03 00:00:00,Shopping Payment,55669.4
99611,9222,2025-01-03 00:00:00,Shopping Payment,120335.89
83172,6207,2025-01-03 00:00:00,Shopping Payment,150076.31
80154,4739,2025-01-03 00:00:00,Shopping Payment,62277.43
54705,6823,2025-01-03 00:00:00,Shopping Payment,40484.46
194619,8503,2025-01-03 00:00:00,Bank Transfer,151230.85
173925,1494,2025-01-03 00:00:00,Bank Transfer,98991.3
120600,7700,2025-01-03 00:00:00,Shopping Payment,67387.73
137145,3193,2025-01-03 00:00:00,Shopping Payment,61744.46
100949,4135,2025-01-03 00:00:00,Shopping Payment,223961.51
114302,4491,2025-01-03 00:00:00,Shopping Payment,304733.36
118071,1601,2025-01-03 00:00:00,Shopping Payment,473038.57
46443,1523,2025-01-03 00:00:00,Bank Transfer,143845.67
11972,9374,2025-01-03 01:00:00,Shopping Payment,240010.4
104127,1963,2025-01-03 01:00:00,Shopping Payment,216779.75
40265,333,2025-01-03 01:00:00,Shopping Payment,269781.53
94085,7337,2025-01-03 01:00:00,Bank Transfer,301854.68
125953,4341,2025-01-03 01:00:00,Shopping Payment,239781.24
9489,8060,2025-01-03 01:00:00,Shopping Payment,132751.24
156752,8071,2025-01-03 01:00:00,Shopping Payment,39234.7
194483,5135,2025-01-03 01:00:00,Bank Transfer,81649.88
177445,173,2025-01-03 01:00:00,Bank Transfer,316354.18
116195,7017,2025-01-03 01:00:00,Shopping Payment,229849.66
82154,5227,2025-01-03 01:00:00,Bank Transfer,937361.78
129340,4392,2025-01-03 01:00:00,Shopping Payment,97249.35
71337,7295,2025-01-03 01:00:00,Bank Transfer,260322.38
22952,482,2025-01-03 01:00:00,Bank Transfer,168641.83
24538,5586,2025-01-03 01:00:00,Shopping Payment,184967.81
194525,9916,2025-01-03 01:00:00,Shopping Payment,99535.17
131491,253,2025-01-03 01:00:00,Bank Transfer,942639.44
13840,5832,2025-01-03 01:00:00,Bank Transfer,218377.74
67076,3579,2025-01-03 02:00:00,Shopping Payment,58285.92
91520,7067,2025-01-03 02:00:00,Bank Transfer,504142.29
98099,2154,2025-01-03 02:00:00,Bank Transfer,97302.39
134568,9560,2025-01-03 02:00:00,Shopping Payment,579451.05
